idConfiguration,ACK,BIB,BOLD_ACK,BREF,EMAIL,JS_FOOTNOTESIZE,JS_SCRIPTSIZE,JS_STYLE,JS_TINY,LONG_ACK,LONG_AFFILIATION,PARAGRAPH_ACK,PL_FOOTNOTE,VARY_LATEX,bref_size,cserver_size,vspace_bib,nbPages,sizePDF
167,"true","true","false","true","false","false","false","true","true","false","false","true","true","true",1.0,0.7,1.0,4,224
168,"true","true","true","true","false","false","true","true","false","true","true","false","true","true",0.8,0.9,2.0,5,224
169,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.7,0.8,2.3,4,220
17,"true","true","false","true","false","false","false","true","true","true","true","true","false","true",0.7,0.8,4.2,4,224
170,"true","true","false","true","false","false","false","true","true","false","false","true","true","true",0.9,0.9,4.4,5,232
171,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.9,0.9,4.7,4,220
172,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.8,0.8,4.4,4,216
173,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.7,0.8,2.9,4,216
174,"true","true","false","true","false","false","false","true","true","false","true","true","false","true",0.7,0.7,3.2,4,224
175,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.9,0.9,3.2,5,224
176,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",1.0,0.7,1.0,4,216
177,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",0.7,0.6,2.6,4,216
178,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.8,0.9,1.1,5,224
179,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",0.7,0.9,4.4,4,216
18,"true","true","true","true","true","false","true","true","false","false","true","false","true","true",0.7,0.6,3.9,4,220
180,"true","true","false","true","true","false","true","true","false","true","true","true","false","true",0.7,0.9,5.0,5,224
181,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.7,0.6,1.0,4,220
182,"true","true","true","true","false","false","true","true","false","true","true","false","false","true",0.9,0.6,2.3,4,216
183,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.9,0.9,3.1,5,228
184,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.7,0.7,3.9,4,216
185,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.7,0.6,1.8,4,220
186,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.7,0.7,2.9,4,216
187,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.9,0.7,2.0,4,216
188,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.8,0.6,3.4,4,216
189,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.9,0.9,4.2,4,216
19,"true","true","false","true","false","false","true","true","false","false","false","true","true","true",0.8,0.9,4.2,5,228
190,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.8,0.7,2.9,4,216
191,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.7,0.9,4.1,4,224
192,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",0.7,0.8,4.2,4,216
193,"true","true","true","true","true","false","false","true","true","true","true","false","true","true",0.7,0.9,1.1,4,220
194,"true","true","false","true","false","false","true","true","false","true","false","true","false","true",1.0,0.8,2.7,5,232
195,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.9,0.7,2.8,4,228
196,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.9,0.8,1.4,5,224
197,"true","true","true","true","true","false","false","true","true","false","true","false","true","true",0.8,0.6,1.2,4,220
198,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.7,0.9,4.4,5,216
199,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.8,0.7,4.0,5,260
2,"true","true","false","true","true","false","false","true","true","false","true","true","false","true",1.0,0.8,4.5,4,260
20,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.8,0.6,4.6,4,260
200,"true","true","true","true","true","false","true","true","false","true","true","false","false","true",0.8,0.6,2.0,4,264
201,"true","true","true","true","false","false","false","true","true","false","true","false","false","true",0.9,0.6,1.3,4,264
202,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.7,0.7,3.0,4,260
203,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.7,0.7,1.4,4,260
204,"true","true","true","true","true","false","true","true","false","false","true","false","true","true",0.9,0.8,2.7,5,264
205,"true","true","false","true","true","false","false","true","true","true","true","true","false","true",0.9,0.7,1.9,4,260
206,"true","true","false","true","false","false","true","true","false","false","true","true","true","true",0.7,0.6,1.5,5,264
207,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",1.0,0.7,1.8,5,264
208,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",0.8,0.7,3.0,4,264
209,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.7,0.9,4.4,5,264
21,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.9,0.7,1.5,5,260
210,"true","true","true","true","false","false","true","true","false","false","true","false","true","true",1.0,0.9,1.4,5,264
211,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.7,0.8,3.4,4,260
212,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.7,0.6,2.5,4,260
213,"true","true","false","true","false","false","true","true","false","true","false","true","false","true",0.9,0.8,2.6,5,224
214,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",0.8,0.8,3.7,5,220
215,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.8,0.9,4.1,4,216
216,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.9,0.6,4.5,4,220
217,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.8,0.9,4.7,5,220
218,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.8,0.6,2.4,4,216
219,"true","true","false","true","true","false","false","true","true","false","true","true","true","true",0.8,0.6,2.3,4,232
22,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.7,0.7,4.3,4,216
220,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.8,0.6,1.8,4,220
221,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.9,2.0,4,216
222,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.7,0.6,4.4,4,224
223,"true","true","false","true","false","false","true","true","false","true","true","true","true","true",0.9,0.7,2.7,5,228
224,"true","true","false","true","false","false","true","true","false","true","true","true","false","true",0.7,0.7,2.4,5,228
225,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",1.0,0.6,2.8,4,220
226,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.7,1.0,4,216
227,"true","true","true","true","true","false","false","true","true","false","true","false","true","true",1.0,0.9,1.4,5,220
228,"true","true","true","true","true","false","false","true","true","true","true","false","false","true",0.7,0.9,1.2,4,224
229,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.7,0.8,1.8,5,216
23,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.9,0.6,2.2,5,224
230,"true","true","true","true","true","false","true","true","false","true","true","false","true","true",0.7,0.9,2.0,4,224
231,"true","true","false","true","false","false","false","true","true","true","false","true","true","true",1.0,0.6,2.0,4,224
232,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.8,0.6,2.5,4,216
233,"true","true","true","true","true","false","false","true","true","false","true","false","true","true",0.9,0.8,5.0,4,220
234,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",1.0,0.7,3.7,4,224
235,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.7,0.7,2.2,5,224
236,"true","true","false","true","true","false","true","true","false","false","true","true","true","true",0.7,0.9,4.1,5,228
237,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.8,0.6,1.3,5,224
238,"true","true","true","true","false","false","true","true","false","true","true","false","false","true",0.9,0.9,2.9,5,220
239,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.8,0.8,4.8,4,216
24,"true","true","false","true","true","false","false","true","true","false","true","true","true","true",0.7,0.9,2.6,4,228
240,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",0.7,0.8,4.5,4,220
241,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.8,0.6,2.9,4,224
242,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.8,0.6,4.5,4,216
243,"true","true","true","true","false","false","true","true","false","false","true","false","true","true",0.7,0.9,1.4,5,220
244,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.8,0.6,3.1,4,220
245,"true","true","false","true","true","false","false","true","true","true","true","true","false","true",0.9,0.6,4.2,4,224
246,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.8,0.6,1.5,4,216
247,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.9,0.6,4.1,4,216
248,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.8,0.7,4.6,4,216
249,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.9,0.6,2.2,4,220
25,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.9,0.9,3.7,5,220
250,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.9,0.8,2.8,5,220
251,"true","true","true","true","true","false","true","true","false","false","true","false","false","true",0.9,0.8,2.0,5,220
252,"true","true","false","true","true","false","true","true","false","false","true","true","false","true",1.0,0.7,1.4,5,224
253,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.8,0.8,4.7,4,216
254,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.7,0.8,3.3,4,216
255,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.7,0.8,2.6,4,216
256,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",0.7,0.9,4.7,4,216
257,"true","true","true","true","true","false","false","true","true","false","true","false","true","true",0.8,0.7,2.6,4,220
258,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",0.7,0.6,1.9,4,216
259,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.9,0.6,2.0,4,216
26,"true","true","false","true","false","false","true","true","false","false","true","true","false","true",0.7,0.8,1.2,5,224
260,"true","true","true","true","false","false","true","true","false","true","false","false","false","true",0.8,0.6,3.7,4,216
261,"true","true","false","true","true","false","false","true","true","false","true","true","true","true",1.0,0.9,1.7,5,232
262,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.8,0.8,4.0,5,224
263,"true","true","true","true","true","false","false","true","true","true","true","false","true","true",0.9,0.9,4.7,4,220
264,"true","true","false","true","false","false","false","true","true","false","false","true","true","true",1.0,0.9,3.9,5,224
265,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.7,0.8,4.7,4,216
266,"true","true","false","true","false","false","true","true","false","false","false","true","false","true",0.8,0.6,1.9,4,224
267,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.9,0.6,2.2,4,220
268,"true","true","false","true","true","false","false","true","true","true","true","true","true","true",0.7,0.9,1.3,5,224
269,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",1.0,0.8,3.6,5,216
27,"true","true","true","true","false","false","true","true","false","false","true","false","false","true",0.7,0.9,4.8,5,220
270,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",0.7,0.7,4.6,5,216
271,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.7,0.6,2.5,4,224
272,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",0.8,0.8,3.8,5,224
273,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.9,0.7,1.2,4,220
274,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.8,0.7,4.2,4,216
275,"true","true","false","true","false","false","true","true","false","false","true","true","false","true",0.8,0.6,3.1,4,224
276,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.9,0.6,1.1,4,216
277,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.7,0.9,3.6,4,216
278,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.7,0.8,2.0,4,220
279,"true","true","false","true","false","false","true","true","false","false","true","true","false","true",0.9,0.9,1.8,5,224
28,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",0.8,0.7,4.5,4,216
280,"true","true","true","true","true","false","true","true","false","true","true","false","false","true",0.8,0.7,4.5,4,216
281,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.8,0.7,3.3,4,216
282,"true","true","false","true","false","false","false","true","true","false","true","true","false","true",0.9,0.8,3.8,4,228
283,"true","true","true","true","true","false","true","true","false","true","true","false","false","true",0.9,0.7,4.4,4,216
284,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.8,0.9,3.2,5,220
285,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",0.7,0.6,1.1,5,220
286,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.8,0.8,1.5,4,220
287,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.7,0.8,1.8,4,224
288,"true","true","false","true","false","false","true","true","false","false","true","true","true","true",0.8,0.8,4.1,5,236
289,"true","true","true","true","true","false","false","true","true","true","true","false","true","true",0.9,0.8,2.9,4,220
29,"true","true","false","true","false","false","true","true","false","true","true","true","true","true",0.9,0.8,1.0,5,232
290,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.9,2.8,4,216
291,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",0.8,0.6,2.4,4,216
292,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",0.8,0.9,3.7,5,216
293,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.7,0.6,4.3,4,216
294,"true","true","false","true","true","false","false","true","true","true","true","true","true","true",0.8,0.6,1.6,4,232
295,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",0.8,0.7,1.3,4,220
296,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.8,0.6,4.1,4,224
297,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.9,0.9,4.3,4,220
298,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.7,0.7,4.6,5,228
299,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",1.0,0.8,3.4,4,216
3,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",1.0,0.7,4.1,5,220
30,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.8,0.7,4.7,4,224
300,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",1.0,0.8,1.0,5,224
301,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.9,0.9,1.2,5,216
302,"true","true","false","true","false","false","false","true","true","false","true","true","true","true",0.9,0.9,2.8,5,224
303,"true","true","true","true","false","false","false","true","true","true","false","false","true","true",1.0,0.9,4.4,5,216
304,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",0.9,0.6,3.9,4,220
305,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.8,0.7,2.0,5,216
306,"true","true","false","true","true","false","true","true","false","false","true","true","true","true",0.9,0.8,4.9,5,224
307,"true","true","false","true","false","false","false","true","true","false","true","true","true","true",0.9,0.9,1.0,5,224
308,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",1.0,0.6,2.9,4,220
309,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.7,0.8,3.0,5,216
31,"true","true","false","true","false","false","true","true","false","false","true","true","true","true",1.0,0.8,4.4,5,228
310,"true","true","true","true","false","false","true","true","false","true","false","false","false","true",0.9,0.6,2.7,4,216
311,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.7,0.8,2.7,4,216
312,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",0.7,0.8,3.1,5,216
313,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",0.7,0.8,2.6,4,216
314,"true","true","true","true","false","false","false","true","true","true","false","false","true","true",0.9,0.7,4.0,4,224
315,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.7,0.8,4.8,5,216
316,"true","true","true","true","true","false","false","true","true","false","true","false","false","true",0.7,0.8,4.9,4,220
317,"true","true","true","true","false","false","false","true","true","true","true","false","true","true",0.7,0.7,2.7,4,216
318,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",1.0,0.8,2.8,4,216
319,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.7,0.9,4.3,5,224
32,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.9,0.6,1.1,4,216
320,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",1.0,0.7,5.0,5,224
321,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",0.8,0.6,4.9,4,216
322,"true","true","true","true","false","false","true","true","false","false","true","false","false","true",0.8,0.6,4.7,4,216
323,"true","true","false","true","false","false","false","true","true","false","false","true","true","true",1.0,0.9,3.0,5,224
324,"true","true","true","true","false","false","true","true","false","true","false","false","false","true",1.0,0.8,2.2,5,224
325,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.9,0.9,2.5,4,224
326,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.8,0.8,4.0,4,216
327,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",0.8,0.7,3.6,4,220
328,"true","true","false","true","true","false","true","true","false","true","true","true","false","true",0.9,0.7,3.6,5,224
329,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.9,0.7,1.1,4,216
33,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.9,0.8,2.6,5,228
330,"true","true","false","true","false","false","true","true","false","true","true","true","false","true",1.0,0.7,2.7,5,232
331,"true","true","false","true","false","false","false","true","true","false","false","true","true","true",1.0,0.9,1.8,5,224
332,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.8,0.6,2.4,4,220
333,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.9,0.9,1.1,5,216
334,"true","true","false","true","false","false","false","true","true","true","true","true","true","true",0.7,0.7,1.9,4,224
335,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.8,2.7,4,216
336,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",1.0,0.9,1.3,5,220
337,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",0.9,0.8,1.1,5,216
338,"true","true","true","true","false","false","true","true","false","false","true","false","false","true",0.9,0.8,3.1,5,220
339,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",1.0,0.6,2.4,4,216
34,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.9,0.8,4.0,5,220
340,"true","true","true","true","false","false","true","true","false","true","true","false","true","true",1.0,0.9,3.0,5,220
341,"true","true","true","true","true","false","true","true","false","true","true","false","false","true",1.0,0.7,1.0,5,220
342,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.9,0.6,1.8,4,216
343,"true","true","false","true","false","false","true","true","false","true","false","true","false","true",0.8,0.7,4.7,5,232
344,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",1.0,0.7,2.3,4,216
345,"true","true","true","true","true","false","false","true","true","true","true","false","false","true",1.0,0.8,4.1,4,216
346,"true","true","false","true","false","false","false","true","true","false","true","true","false","true",0.9,0.9,4.5,4,224
347,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.9,3.7,4,220
348,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",0.7,0.6,3.2,4,220
349,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.8,0.9,1.6,4,216
35,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.9,0.6,4.2,5,224
350,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.9,0.7,3.3,5,220
351,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.9,0.7,3.7,4,216
352,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",1.0,0.9,3.2,5,224
353,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.9,0.7,1.6,4,216
354,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.7,0.8,3.9,4,224
355,"true","true","true","true","false","false","false","true","true","true","false","false","true","true",1.0,0.8,2.2,5,224
356,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.8,0.7,1.5,5,216
357,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.8,0.7,4.8,4,216
358,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.9,0.8,2.0,5,216
359,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",1.0,0.6,2.8,5,216
36,"true","true","false","true","false","false","false","true","true","false","false","true","true","true",1.0,0.8,3.9,5,224
360,"true","true","true","true","true","false","false","true","true","false","true","false","true","true",0.9,0.9,3.8,4,220
