idConfiguration,ACK,BIB,BOLD_ACK,BREF,EMAIL,JS_FOOTNOTESIZE,JS_SCRIPTSIZE,JS_STYLE,JS_TINY,LONG_ACK,LONG_AFFILIATION,PARAGRAPH_ACK,PL_FOOTNOTE,VARY_LATEX,bref_size,cserver_size,vspace_bib,nbPages,sizePDF
188,"true","true","true","true","false","false","true","true","false","true","false","false","false","true",0.7,0.7,3.2,4,216
189,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",1.0,0.7,3.3,5,216
19,"true","true","false","true","true","false","true","true","false","true","true","true","true","true",0.7,0.6,3.0,5,228
190,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.7,0.6,1.2,4,220
191,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.9,0.9,1.5,5,224
192,"true","true","false","true","true","false","false","true","true","true","true","true","true","true",0.7,0.8,3.6,4,224
193,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",1.0,0.9,3.7,5,216
194,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.7,0.6,2.4,4,220
195,"true","true","false","true","false","false","true","true","false","true","true","true","false","true",1.0,0.6,3.1,5,224
196,"true","true","true","true","true","false","false","true","true","true","true","false","false","true",1.0,0.7,1.9,4,216
197,"true","true","false","true","false","false","true","true","false","false","false","true","true","true",0.8,0.8,2.4,5,236
198,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",1.0,0.6,3.8,4,216
199,"true","true","false","true","true","false","true","true","false","false","true","true","true","true",0.8,0.9,4.6,5,224
2,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.7,0.7,1.2,4,220
20,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.9,0.6,2.4,4,224
200,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.7,0.8,4.7,5,236
201,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",1.0,0.9,3.6,5,216
202,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.9,0.7,3.8,4,216
203,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.9,0.9,4.6,4,216
204,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.9,0.8,2.4,4,216
205,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.7,0.8,3.4,4,216
206,"true","true","false","true","false","false","true","true","false","false","true","true","false","true",0.8,0.6,4.1,4,228
207,"true","true","true","true","true","false","true","true","false","false","true","false","false","true",1.0,0.8,2.6,5,220
208,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.8,0.8,3.9,5,220
209,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.7,0.6,3.9,4,216
21,"true","true","true","true","false","false","true","true","false","true","false","false","false","true",0.8,0.9,1.4,5,216
210,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.9,0.9,2.8,5,216
211,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",0.9,0.6,3.2,4,216
212,"true","true","true","true","false","false","true","true","false","false","true","false","false","true",0.7,0.9,3.1,5,224
213,"true","true","false","true","false","false","true","true","false","false","true","true","true","true",1.0,0.8,3.5,5,224
214,"true","true","false","true","true","false","true","true","false","false","true","true","true","true",1.0,0.7,2.0,5,224
215,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.9,0.7,2.0,4,216
216,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",1.0,0.7,4.7,4,224
217,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.9,0.9,1.3,5,224
218,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.7,0.6,1.7,4,220
219,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.9,0.6,4.3,4,224
22,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.9,0.7,1.1,4,216
220,"true","true","false","true","false","false","false","true","true","false","false","true","true","true",0.8,0.6,3.4,4,224
221,"true","true","true","true","false","false","true","true","false","false","true","false","true","true",0.7,0.7,2.8,5,220
222,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",0.9,0.8,2.0,4,220
223,"true","true","false","true","true","false","false","true","true","false","true","true","true","true",0.7,0.7,4.4,4,224
224,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",1.0,0.7,4.8,5,220
225,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",1.0,0.7,2.9,5,220
226,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.7,0.8,2.3,4,220
227,"true","true","false","true","false","false","false","true","true","false","false","true","false","true",0.8,0.6,1.4,4,224
228,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.7,0.9,3.4,5,216
229,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",0.7,0.8,3.7,4,216
23,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.8,0.9,2.5,4,216
230,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",0.8,0.9,4.8,4,220
231,"true","true","false","true","false","false","false","true","true","false","false","true","false","true",0.7,0.8,5.0,4,224
232,"true","true","false","true","false","false","true","true","false","false","true","true","false","true",0.9,0.9,4.2,5,224
233,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.8,0.6,1.3,4,216
234,"true","true","false","true","false","false","true","true","false","false","false","true","false","true",0.8,0.6,4.3,4,228
235,"true","true","false","true","false","false","false","true","true","false","true","true","false","true",0.7,0.8,2.3,4,224
236,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.7,0.6,4.3,4,216
237,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",1.0,0.8,2.2,4,224
238,"true","true","true","true","true","false","false","true","true","false","true","false","true","true",0.7,0.9,4.2,4,220
239,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",0.9,0.8,1.9,5,216
24,"true","true","false","true","false","false","false","true","true","false","true","true","false","true",1.0,0.9,1.8,5,224
240,"true","true","false","true","false","false","true","true","false","false","false","true","false","true",1.0,0.9,1.2,5,224
241,"true","true","false","true","true","false","true","true","false","false","true","true","false","true",0.7,0.8,1.8,5,224
242,"true","true","false","true","false","false","true","true","false","false","false","true","true","true",0.7,0.6,1.5,5,224
243,"true","true","false","true","false","false","false","true","true","false","false","true","false","true",1.0,0.8,4.3,4,224
244,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",1.0,0.9,4.1,5,216
245,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",1.0,0.7,4.6,4,260
246,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.9,3.8,4,264
247,"true","true","false","true","true","false","false","true","true","true","true","true","true","true",1.0,0.8,1.9,5,264
248,"true","true","false","true","false","false","true","true","false","true","true","true","true","true",0.7,0.6,1.6,5,260
249,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.9,0.9,1.5,5,264
25,"true","true","false","true","false","false","false","true","true","false","false","true","false","true",1.0,0.7,2.8,4,260
250,"true","true","false","true","false","false","true","true","false","false","false","true","false","true",1.0,0.6,4.8,5,264
251,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.9,0.9,1.4,4,216
252,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",1.0,0.6,4.2,4,216
253,"true","true","false","true","false","false","true","true","false","true","false","true","false","true",0.9,0.6,1.8,(null),224
254,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.6,3.5,4,216
255,"true","true","false","true","true","false","false","true","true","false","true","true","true","true",0.8,0.6,3.0,4,224
256,"true","true","false","true","false","false","false","true","true","false","false","true","false","true",0.9,0.8,3.1,4,224
257,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.9,0.7,2.4,4,216
258,"true","true","true","true","false","false","true","true","false","true","true","false","true","true",0.9,0.8,3.1,5,216
259,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.8,2.8,4,216
26,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.9,0.6,2.7,4,220
260,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.7,0.8,3.8,4,216
261,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",1.0,0.8,3.2,5,216
262,"true","true","false","true","true","false","true","true","false","true","true","true","false","true",1.0,0.6,4.5,5,224
263,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.9,0.7,2.3,4,216
264,"true","true","false","true","false","false","true","true","false","false","false","true","true","true",0.8,0.6,2.0,5,224
265,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.7,0.9,4.0,4,228
266,"true","true","false","true","false","false","true","true","false","true","true","true","false","true",0.8,0.8,2.8,5,228
267,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.8,0.8,5.0,5,216
268,"true","true","false","true","true","false","true","true","false","true","true","true","true","true",0.9,0.6,4.6,5,228
269,"true","true","true","true","false","false","false","true","true","true","false","false","true","true",0.8,0.6,2.1,4,216
27,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.7,0.9,1.5,5,216
270,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",1.0,0.7,1.4,5,216
271,"true","true","false","true","false","false","false","true","true","true","false","true","true","true",1.0,0.6,2.8,4,224
272,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",0.8,0.8,1.7,5,220
273,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.7,0.9,1.5,5,216
274,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",0.9,0.7,3.0,4,228
275,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.8,0.9,4.5,5,216
276,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.9,0.6,5.0,4,216
277,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.9,0.6,4.8,4,220
278,"true","true","false","true","false","false","true","true","false","true","false","true","false","true",0.8,0.7,2.0,5,228
279,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.7,1.7,4,216
28,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.8,0.8,2.9,5,220
280,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",1.0,0.9,1.6,5,228
281,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",1.0,0.7,1.0,5,220
282,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",1.0,0.6,4.0,4,224
283,"true","true","false","true","false","false","true","true","false","true","true","true","false","true",0.8,0.7,2.8,5,224
284,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.9,0.7,2.5,4,220
285,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.8,5.0,4,216
286,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.7,0.7,1.0,4,216
287,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.8,0.8,2.3,4,228
288,"true","true","false","true","false","false","false","true","true","true","true","true","false","true",1.0,0.7,1.3,4,224
289,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.9,3.7,4,216
29,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.8,0.7,3.8,4,216
290,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",0.8,0.7,1.3,5,216
291,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",1.0,0.8,1.1,4,216
292,"true","true","false","true","false","false","true","true","false","true","false","true","false","true",0.8,0.9,3.5,5,224
293,"true","true","false","true","false","false","false","true","true","false","false","true","false","true",1.0,0.8,1.7,4,224
294,"true","true","true","true","false","false","true","true","false","true","true","false","false","true",1.0,0.7,3.9,5,216
295,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.7,0.6,2.1,4,216
296,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",1.0,0.7,2.3,5,216
297,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.9,0.6,4.6,4,220
298,"true","true","false","true","false","false","false","true","true","true","false","true","true","true",0.9,0.7,1.3,4,224
299,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",1.0,0.8,4.8,4,220
3,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",0.7,0.7,2.7,4,216
30,"true","true","false","true","true","false","false","true","true","true","true","true","false","true",0.8,0.9,2.8,4,224
300,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.9,0.8,2.9,5,216
301,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.9,0.9,2.8,5,216
302,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.8,0.6,1.1,4,216
